342,623,Rachunek,Przelew,2019-04-14
343,141,Rachunek,Przelew,2022-01-03
344,738,Faktura,Gotówka,2020-10-04
345,235,Faktura,Karta,2018-09-25
346,661,Faktura,Przelew,2020-08-08
347,706,Paragon,Gotówka,2022-04-23
348,626,Paragon,Gotówka,2022-06-16
349,450,Faktura,Przelew,2021-11-02
350,485,Paragon,Karta,2019-06-21
351,813,Rachunek,Karta,2023-04-06
352,27,Paragon,Gotówka,2020-02-13
353,139,Faktura,Przelew,2019-01-25
354,567,Paragon,Gotówka,2020-06-14
355,845,Rachunek,Przelew,2018-11-05
356,249,Rachunek,Przelew,2018-05-01
357,956,Rachunek,Przelew,2018-08-05
358,752,Rachunek,Przelew,2021-09-11
359,667,Paragon,Przelew,2022-04-15
360,722,Paragon,Gotówka,2018-06-10
361,386,Paragon,Przelew,2023-07-28
362,170,Faktura,Gotówka,2021-02-26
363,765,Paragon,Przelew,2019-07-23
364,722,Faktura,Przelew,2020-03-21
365,85,Faktura,Przelew,2023-12-23
366,153,Rachunek,Przelew,2019-02-13
367,797,Faktura,Gotówka,2020-04-13
368,807,Paragon,Przelew,2020-12-07
369,320,Faktura,Karta,2023-12-16
370,415,Faktura,Karta,2023-09-22
371,689,Paragon,Przelew,2018-10-22
372,732,Rachunek,Przelew,2023-07-15
373,276,Faktura,Karta,2023-05-17
374,319,Rachunek,Karta,2020-08-09
375,148,Paragon,Karta,2021-07-04
376,152,Rachunek,Gotówka,2022-12-05
377,452,Paragon,Gotówka,2018-02-04
378,251,Paragon,Przelew,2022-10-19
379,945,Faktura,Gotówka,2018-05-11
380,726,Faktura,Gotówka,2021-08-29
381,88,Rachunek,Gotówka,2019-03-14
382,152,Rachunek,Gotówka,2022-08-12
383,789,Paragon,Karta,2020-12-02
384,868,Faktura,Gotówka,2022-09-09
385,596,Faktura,Przelew,2021-11-27
386,471,Faktura,Karta,2022-10-19
387,100,Rachunek,Przelew,2019-04-08
388,654,Faktura,Karta,2018-06-02
389,104,Paragon,Przelew,2019-04-07
390,732,Paragon,Karta,2023-11-12
391,912,Paragon,Przelew,2023-10-05
392,530,Rachunek,Karta,2023-08-03
393,312,Rachunek,Karta,2023-12-20
394,376,Rachunek,Przelew,2020-06-27
395,399,Faktura,Przelew,2023-05-25
396,340,Faktura,Gotówka,2018-02-04
397,836,Rachunek,Przelew,2018-12-21
398,753,Paragon,Karta,2022-01-20
399,108,Paragon,Gotówka,2021-01-07
400,994,Faktura,Karta,2018-07-25
401,111,Rachunek,Karta,2020-06-18
402,991,Rachunek,Przelew,2022-08-28
403,372,Faktura,Gotówka,2022-05-11
404,383,Faktura,Gotówka,2021-04-24
405,697,Paragon,Karta,2023-09-29
406,967,Rachunek,Przelew,2022-01-21
407,968,Rachunek,Przelew,2022-02-11
408,386,Faktura,Karta,2021-03-27
409,215,Paragon,Karta,2018-09-20
410,121,Paragon,Przelew,2022-03-28
411,263,Faktura,Gotówka,2022-04-26
412,830,Faktura,Gotówka,2020-03-16
413,536,Faktura,Przelew,2022-06-01
414,244,Faktura,Gotówka,2021-02-11
415,523,Faktura,Karta,2021-02-13
416,689,Faktura,Karta,2021-03-07
417,376,Faktura,Przelew,2023-09-15
418,871,Paragon,Gotówka,2018-03-06
419,713,Paragon,Przelew,2020-08-03
420,311,Faktura,Przelew,2022-11-03
421,447,Paragon,Karta,2018-11-08
422,247,Rachunek,Przelew,2021-06-09
423,75,Faktura,Karta,2021-07-07
424,502,Faktura,Karta,2021-07-23
425,936,Rachunek,Przelew,2018-11-14
426,238,Rachunek,Przelew,2020-02-22
427,352,Faktura,Gotówka,2019-01-02
428,714,Paragon,Karta,2019-01-26
429,997,Rachunek,Gotówka,2020-10-12
430,945,Rachunek,Karta,2023-09-12
431,481,Faktura,Gotówka,2023-08-01
432,785,Rachunek,Gotówka,2023-09-15
433,271,Paragon,Karta,2018-06-15
434,719,Paragon,Karta,2021-03-03
435,548,Faktura,Gotówka,2023-02-12
436,86,Rachunek,Karta,2023-01-30
437,809,Faktura,Karta,2020-10-04
438,134,Rachunek,Gotówka,2021-10-03
439,675,Faktura,Gotówka,2021-08-26
440,456,Paragon,Karta,2020-01-08
441,156,Faktura,Karta,2021-11-21
442,352,Faktura,Przelew,2023-01-11
443,699,Paragon,Przelew,2019-06-18
444,770,Faktura,Gotówka,2022-10-05
445,90,Paragon,Karta,2018-07-18
446,656,Rachunek,Karta,2022-08-21
447,183,Rachunek,Gotówka,2018-10-28
448,602,Rachunek,Karta,2021-06-27
449,206,Faktura,Gotówka,2019-08-22
450,247,Faktura,Gotówka,2020-05-01
451,516,Faktura,Karta,2023-07-19
452,380,Rachunek,Gotówka,2018-12-20
453,607,Paragon,Przelew,2023-11-17
454,828,Rachunek,Karta,2019-05-27
455,189,Rachunek,Karta,2020-10-30
456,79,Rachunek,Karta,2019-02-16
457,315,Paragon,Gotówka,2023-12-01
458,29,Faktura,Przelew,2020-02-22
459,551,Faktura,Gotówka,2018-04-06
460,101,Rachunek,Gotówka,2022-04-29
461,288,Rachunek,Gotówka,2020-06-26
462,49,Rachunek,Gotówka,2018-01-30
463,508,Faktura,Przelew,2018-05-22
464,485,Rachunek,Przelew,2022-12-04
465,723,Paragon,Karta,2021-05-13
466,40,Rachunek,Przelew,2023-10-11
467,474,Rachunek,Karta,2021-05-01
468,658,Faktura,Karta,2021-06-27
469,963,Rachunek,Gotówka,2023-02-23
470,239,Faktura,Przelew,2018-03-11
471,491,Rachunek,Przelew,2018-08-03
472,763,Paragon,Gotówka,2020-12-28
473,756,Paragon,Karta,2023-07-10
474,942,Faktura,Karta,2019-04-21
475,141,Faktura,Przelew,2022-05-12
476,763,Rachunek,Przelew,2019-06-04
477,894,Paragon,Karta,2021-03-11
478,204,Faktura,Karta,2023-10-28
479,89,Rachunek,Karta,2019-01-21
480,336,Paragon,Karta,2022-05-12
481,430,Rachunek,Przelew,2020-06-03
482,392,Faktura,Gotówka,2022-01-12
483,494,Rachunek,Gotówka,2021-11-11
484,406,Faktura,Karta,2022-09-22
485,594,Rachunek,Gotówka,2023-10-31
486,848,Paragon,Gotówka,2023-05-06
487,901,Rachunek,Przelew,2023-07-07
488,620,Faktura,Przelew,2019-09-08
489,120,Rachunek,Karta,2019-03-17
490,940,Rachunek,Gotówka,2023-10-28
491,845,Faktura,Karta,2020-09-08
492,371,Rachunek,Przelew,2018-12-02
493,813,Rachunek,Karta,2023-09-18
494,73,Rachunek,Gotówka,2023-10-02
495,470,Paragon,Gotówka,2020-05-23
496,548,Rachunek,Karta,2018-07-07
497,1000,Rachunek,Przelew,2022-02-08
498,705,Rachunek,Przelew,2018-06-10
499,863,Faktura,Gotówka,2021-07-01
500,602,Paragon,Karta,2020-08-21
501,823,Rachunek,Gotówka,2020-04-27
502,847,Faktura,Gotówka,2018-09-28
503,491,Faktura,Karta,2019-06-04
504,322,Faktura,Karta,2018-03-25
505,646,Rachunek,Karta,2019-03-01
506,509,Faktura,Przelew,2019-02-02
507,326,Rachunek,Gotówka,2023-07-19
508,335,Faktura,Gotówka,2022-05-13
509,13,Rachunek,Przelew,2023-12-02
510,16,Paragon,Gotówka,2021-09-30
511,946,Paragon,Gotówka,2021-02-13
512,538,Rachunek,Przelew,2021-08-16
513,472,Paragon,Przelew,2019-05-22
514,785,Paragon,Gotówka,2018-07-07
515,782,Rachunek,Karta,2019-10-07
516,548,Rachunek,Przelew,2018-11-23
517,800,Rachunek,Gotówka,2018-05-01
518,300,Paragon,Przelew,2021-08-28
519,11,Faktura,Gotówka,2020-02-06
520,565,Rachunek,Przelew,2023-04-07
521,407,Paragon,Przelew,2020-04-23
522,11,Faktura,Przelew,2021-03-22
523,160,Rachunek,Karta,2023-12-27
524,318,Rachunek,Karta,2021-11-09
525,293,Paragon,Przelew,2019-05-18
526,570,Faktura,Przelew,2020-10-31
527,726,Faktura,Gotówka,2018-07-31
528,512,Paragon,Przelew,2021-10-19
529,719,Faktura,Karta,2020-01-10
530,850,Faktura,Przelew,2022-09-01
531,970,Faktura,Karta,2020-07-20
532,270,Faktura,Gotówka,2019-02-06
533,741,Rachunek,Karta,2021-12-07
534,680,Rachunek,Przelew,2023-03-17
535,664,Faktura,Karta,2022-07-16
536,301,Paragon,Przelew,2018-06-17
537,306,Paragon,Gotówka,2022-06-14
538,517,Rachunek,Gotówka,2022-05-09
539,908,Paragon,Gotówka,2022-12-04
540,472,Faktura,Gotówka,2021-01-08
541,822,Rachunek,Przelew,2021-08-01
542,141,Rachunek,Przelew,2023-07-14
543,537,Faktura,Gotówka,2018-05-09
544,936,Faktura,Karta,2019-03-10
545,445,Paragon,Przelew,2018-12-05
546,754,Rachunek,Gotówka,2023-09-23
547,828,Faktura,Gotówka,2020-11-22
548,350,Rachunek,Przelew,2023-09-23
549,463,Faktura,Karta,2021-11-14
550,329,Paragon,Przelew,2021-08-05
551,400,Paragon,Gotówka,2022-04-24
552,274,Rachunek,Karta,2018-03-08
553,80,Paragon,Karta,2018-08-23
554,434,Paragon,Gotówka,2022-12-05
555,578,Rachunek,Gotówka,2023-02-03
556,46,Rachunek,Karta,2021-03-08
557,831,Rachunek,Karta,2020-12-12
558,547,Rachunek,Gotówka,2022-11-16
559,788,Paragon,Przelew,2021-11-27
560,297,Paragon,Przelew,2018-06-25
561,185,Paragon,Przelew,2019-10-12
562,995,Paragon,Gotówka,2022-01-03
563,740,Rachunek,Gotówka,2023-05-17
564,630,Rachunek,Przelew,2021-08-17
565,382,Rachunek,Karta,2019-11-26
566,769,Paragon,Karta,2021-08-26
567,852,Faktura,Gotówka,2023-02-10
568,484,Paragon,Karta,2022-10-07
569,600,Paragon,Karta,2022-05-12
570,348,Paragon,Gotówka,2020-04-16
571,161,Paragon,Karta,2022-10-08
572,238,Faktura,Gotówka,2018-09-20
573,385,Faktura,Gotówka,2022-10-29
574,242,Faktura,Przelew,2021-10-11
575,566,Rachunek,Przelew,2023-06-29
576,642,Paragon,Karta,2018-03-19
577,540,Rachunek,Przelew,2021-04-14
578,244,Rachunek,Karta,2019-03-26
579,1,Paragon,Karta,2022-06-26
580,973,Paragon,Gotówka,2019-07-07
581,977,Rachunek,Gotówka,2021-09-22
582,158,Faktura,Przelew,2020-12-19
583,867,Paragon,Gotówka,2020-04-05
584,955,Paragon,Gotówka,2021-07-21
585,731,Rachunek,Karta,2018-06-09
586,482,Faktura,Karta,2021-01-18
587,330,Paragon,Przelew,2021-06-18
588,577,Rachunek,Gotówka,2023-04-04
589,916,Paragon,Przelew,2019-09-01
590,324,Faktura,Przelew,2021-08-29
591,248,Faktura,Gotówka,2019-02-10
592,741,Paragon,Przelew,2023-06-22
593,13,Paragon,Przelew,2018-06-25
594,45,Faktura,Karta,2019-01-19
595,195,Paragon,Gotówka,2022-05-30
596,34,Paragon,Przelew,2019-10-18
597,329,Rachunek,Przelew,2021-08-13
598,66,Faktura,Gotówka,2023-03-17
599,509,Faktura,Przelew,2019-11-01
600,735,Rachunek,Przelew,2019-02-09
601,9,Rachunek,Karta,2021-10-18
602,236,Faktura,Karta,2019-07-13
603,204,Rachunek,Gotówka,2020-03-26
604,79,Faktura,Karta,2020-06-26
605,615,Faktura,Gotówka,2018-06-04
606,831,Rachunek,Gotówka,2023-06-06
607,354,Paragon,Karta,2021-02-16
608,921,Rachunek,Karta,2022-07-15
609,869,Paragon,Przelew,2019-11-06
610,350,Faktura,Przelew,2023-05-26
611,52,Faktura,Przelew,2021-12-01
612,727,Rachunek,Karta,2019-05-04
613,349,Paragon,Gotówka,2022-01-19
614,931,Rachunek,Gotówka,2022-12-13
615,60,Faktura,Karta,2020-02-06
616,433,Paragon,Gotówka,2018-07-07
617,33,Faktura,Przelew,2019-06-17
618,114,Rachunek,Przelew,2023-02-01
619,192,Rachunek,Karta,2022-04-12
620,553,Paragon,Przelew,2022-04-12
621,114,Faktura,Karta,2018-01-29
622,141,Rachunek,Karta,2018-03-03
623,387,Faktura,Przelew,2018-11-23
624,766,Rachunek,Przelew,2020-02-23
625,740,Paragon,Karta,2021-03-13
626,519,Paragon,Przelew,2019-10-03
627,281,Paragon,Gotówka,2021-12-20
628,987,Paragon,Karta,2018-05-17
629,14,Paragon,Gotówka,2019-11-01
630,139,Rachunek,Karta,2022-01-04
631,478,Paragon,Karta,2022-02-21
632,375,Rachunek,Przelew,2023-06-28
633,932,Paragon,Karta,2022-05-18
634,28,Paragon,Przelew,2023-07-09
635,78,Paragon,Karta,2020-06-09
636,61,Paragon,Gotówka,2022-06-23
637,38,Faktura,Karta,2020-09-08
638,341,Rachunek,Przelew,2019-05-31
639,299,Faktura,Przelew,2018-12-22
640,116,Paragon,Przelew,2020-11-20
641,857,Faktura,Karta,2021-12-14
642,16,Rachunek,Karta,2020-08-20
643,581,Paragon,Karta,2019-07-08
644,774,Paragon,Karta,2020-05-01
645,203,Faktura,Gotówka,2020-03-19
646,409,Paragon,Karta,2020-09-07
647,243,Faktura,Karta,2022-11-04
648,683,Paragon,Karta,2021-03-08
649,505,Faktura,Karta,2023-08-08
650,834,Paragon,Gotówka,2022-12-30
651,397,Faktura,Przelew,2022-12-04
652,461,Faktura,Przelew,2018-01-09
653,683,Paragon,Gotówka,2022-11-05
654,87,Faktura,Gotówka,2022-04-30
655,796,Rachunek,Przelew,2021-03-03
