47,338,410,873,27,63,58,17,,92,2023-08-18,4063.08
48,,40,806,147,98,44,,,9,2019-01-13,110842.92
49,374,786,542,118,63,81,218,11,118,2018-07-26,2884.46
50,830,201,30,193,43,25,261,726,10,2021-08-25,732.97
51,681,,613,117,72,7,,,172,2019-09-21,5224.48
52,415,,151,154,24,64,,961,175,2022-05-30,2295.00
53,511,,268,196,72,78,,,173,2022-09-10,7233.97
54,435,776,301,162,8,75,,,52,2022-05-03,3278.74
55,18,,54,52,96,11,24,248,83,2019-09-25,7982.05
56,10,17,307,128,87,99,41,139,121,2018-05-01,4920.23
57,326,,194,88,92,59,49,,70,2021-12-27,5356.21
58,763,136,68,8,23,53,281,,178,2021-06-08,960.48
59,700,660,651,128,44,28,77,,174,2023-09-07,217955.56
60,704,947,719,91,22,18,,269,46,2019-07-03,18342.54
61,,672,86,61,93,64,,638,16,2022-07-06,125.68
62,511,137,954,87,50,33,236,,155,2022-02-07,42820.82
63,671,139,812,135,61,20,,,197,2020-04-12,109890.74
64,227,681,425,70,50,44,270,,46,2023-01-16,1456.58
65,453,340,133,103,79,5,127,259,37,2023-10-14,6609.46
66,105,785,729,128,3,54,53,,20,2020-02-07,5711.22
67,,478,835,101,47,53,125,,129,2020-12-18,2595.02
68,708,735,518,48,40,88,231,,45,2023-11-26,6937.58
69,676,999,879,145,66,7,,644,172,2022-08-13,5654.42
70,903,,765,125,27,91,201,,124,2020-07-12,21213.72
71,,512,203,9,9,92,204,,161,2019-03-06,1670.19
72,57,,530,177,29,77,37,40,22,2020-01-05,181391.95
73,895,779,444,193,64,1,,,79,2022-11-24,1478.33
74,871,,468,78,79,19,177,611,196,2019-03-17,2673.27
75,792,789,478,13,58,35,56,863,67,2023-01-21,39451.59
76,,624,606,126,82,1,,276,29,2020-06-01,416.94
77,,142,35,200,13,2,,228,140,2020-05-16,3670.91
78,,237,78,162,19,95,,,160,2023-11-22,4927.79
79,918,,370,39,66,59,37,,106,2018-03-17,60670.49
80,944,665,655,107,16,9,,626,140,2021-08-08,3225.27
81,,233,656,11,97,28,92,520,101,2021-09-28,121265.60
82,109,7,557,88,35,55,,,44,2019-07-08,1624.56
83,899,477,302,40,52,53,201,888,82,2018-01-06,8216.51
84,896,279,127,86,67,50,78,973,50,2019-02-02,40630.82
85,945,979,32,193,58,4,278,,124,2022-04-04,128890.34
86,506,,722,75,50,2,170,228,76,2023-02-05,236947.84
87,,90,758,133,42,81,225,539,38,2018-02-22,60787.68
88,47,580,952,186,66,96,141,,25,2023-09-20,83925.59
89,352,555,563,151,61,64,,,97,2018-09-14,29651.48
90,754,920,180,80,91,57,74,84,146,2019-01-08,6703.42
91,,135,20,178,43,25,,,180,2018-10-12,237980.58
92,739,252,705,199,82,64,61,,191,2022-07-29,9880.96
93,,141,203,43,97,58,77,,88,2021-01-05,1269.56
94,394,,808,143,15,17,223,,75,2019-12-24,9244.06
95,887,,973,68,82,98,,,58,2021-10-05,1555.07
96,766,733,166,155,78,26,83,447,192,2019-06-14,53880.73
97,,441,341,90,97,61,,403,154,2018-09-13,7045.44
98,,827,84,29,9,22,8,756,143,2020-02-10,9536.53
99,360,609,714,133,52,8,169,120,152,2023-11-15,6216.69
100,322,108,909,159,15,5,270,53,6,2020-02-22,6120.31
101,973,,949,60,46,45,146,332,56,2019-12-21,4896.06
102,369,539,975,164,9,64,172,965,198,2023-08-08,7349.99
103,515,661,930,105,85,61,221,,112,2021-07-14,4881.56
104,741,534,873,77,22,26,256,,8,2023-11-11,132201.00
105,287,585,797,193,71,30,278,129,90,2019-10-31,2027.01
106,506,98,280,56,49,74,52,,3,2022-07-26,2110.39
107,,336,866,124,25,24,242,,67,2019-12-13,138.07
108,164,,453,164,65,93,264,688,27,2022-09-19,152138.12
109,,967,984,169,94,100,,,100,2018-11-30,1389.81
110,,689,36,178,99,41,,,124,2023-04-11,205313.58
111,909,728,474,106,63,17,,,48,2021-05-24,67057.41
112,795,232,365,138,56,33,,89,110,2021-01-13,3818.05
113,624,,867,106,12,61,291,,61,2019-01-09,190913.72
114,428,64,940,180,93,87,62,324,10,2023-04-18,8204.42
115,74,532,740,181,59,3,295,734,13,2021-09-20,9667.96
116,954,13,770,10,57,86,245,,163,2020-03-23,153632.31
117,,278,702,14,27,37,,,165,2019-12-01,381.29
118,538,19,316,157,25,71,174,881,127,2022-09-20,5259.83
119,314,556,46,200,31,91,,,194,2023-12-01,7874.49
120,448,888,514,41,5,88,236,,100,2022-07-03,4959.21
121,441,359,699,93,22,84,102,622,128,2019-03-30,4039.52
122,696,,38,151,58,7,,81,90,2019-12-01,123001.49
123,,,270,94,18,91,34,,185,2022-03-09,285.21
124,,807,321,46,98,67,,100,134,2018-07-30,810.62
125,197,793,312,70,44,40,242,453,68,2023-02-23,7270.83
126,,467,673,15,50,93,163,603,132,2023-01-18,5371.32
127,,243,340,153,66,68,,,170,2022-08-13,7140.91
128,249,730,941,45,23,61,200,,129,2020-01-24,7362.38
129,578,26,683,49,63,48,,435,39,2022-09-06,2382.62
130,390,1,973,7,37,28,177,123,199,2019-09-03,6074.38
131,987,,776,180,95,52,74,,70,2020-10-29,1818.23
132,,112,757,172,5,12,,,133,2018-05-28,2097.10
133,825,953,947,11,11,28,66,574,75,2021-12-24,7451.20
134,,,966,185,17,31,100,106,136,2020-01-17,158078.25
135,647,409,896,182,26,34,249,176,99,2020-04-23,8256.39
136,642,,477,17,39,33,,10,149,2023-05-26,81984.62
137,,564,109,180,42,92,70,,5,2021-03-29,3430.11
138,535,792,368,86,28,87,203,44,13,2020-08-12,7685.36
139,495,630,363,63,81,62,,859,88,2022-06-07,5957.46
140,973,354,264,142,80,72,102,,29,2019-04-19,171203.66
141,,,877,19,63,6,70,,14,2023-01-24,6739.38
142,,874,875,200,11,11,216,669,67,2020-07-28,3517.13
143,872,,545,21,58,53,,303,195,2020-06-04,98742.95
144,,,791,158,60,24,195,341,198,2019-11-09,8773.64
145,33,,74,50,96,15,,793,39,2023-12-14,179509.58
146,278,,76,76,41,63,,,180,2023-05-03,2892.92
147,917,55,774,167,92,42,187,,85,2021-11-13,8813.22
148,223,88,840,116,23,21,141,596,119,2023-09-26,9034.68
149,52,,944,25,51,85,100,608,22,2021-11-02,2385.34
150,24,,526,120,66,29,96,,51,2022-04-06,1840.89
151,792,544,125,112,27,15,35,,166,2022-08-18,3069.37
152,,242,943,127,90,56,230,,132,2019-06-03,3184.48
153,,587,159,116,99,60,290,542,44,2022-07-17,163168.73
154,886,572,518,96,18,5,174,443,140,2019-09-20,7249.98
155,,,753,166,91,60,260,241,189,2022-01-17,246498.92
156,,,117,186,81,55,46,,63,2021-07-12,4585.77
157,598,562,561,161,47,91,222,428,144,2022-01-01,7624.63
158,570,96,198,55,96,55,279,544,85,2018-04-27,144154.48
159,999,120,763,53,11,7,236,413,187,2019-09-10,5335.06
160,924,604,206,71,14,75,231,516,127,2021-10-15,8623.48
161,,493,718,148,52,47,255,,12,2023-08-27,136976.53
162,,241,35,2,9,48,,232,154,2018-12-25,5534.17
163,,776,761,31,7,16,,876,164,2020-06-05,5462.26
164,684,,496,145,10,90,,,81,2020-07-25,9308.42
165,447,467,848,84,65,95,40,484,195,2022-09-09,206368.30
166,744,,631,46,50,88,117,743,55,2019-10-17,17287.82
167,740,329,675,13,92,26,184,,200,2018-11-25,8942.23
168,444,611,142,101,13,56,,817,62,2018-06-20,7110.70
169,272,779,768,187,42,94,64,781,38,2022-09-04,9144.06
170,,972,129,145,90,47,200,25,187,2020-05-04,8336.15
171,925,,568,123,23,41,,,47,2018-09-06,3635.56
172,197,745,538,153,50,37,178,,135,2023-10-10,4256.75
173,370,811,442,74,15,88,110,308,139,2023-02-26,59322.79
174,160,187,994,93,5,84,133,455,158,2018-11-12,3599.01
175,542,,977,102,83,23,281,,88,2022-02-08,1543.29
176,872,647,739,57,92,54,87,,78,2020-11-24,5933.29
177,,,660,165,70,49,8,,73,2022-10-23,7955.46
178,,962,3,29,80,94,158,,2,2022-01-20,8246.72
179,293,316,644,23,40,28,116,211,100,2020-10-29,1849.05
180,,,618,181,41,45,136,731,138,2022-10-04,948.09
181,,346,610,117,29,50,203,162,143,2020-12-22,635.68
182,443,794,111,47,9,73,,,178,2023-03-02,1177.71
183,39,920,208,197,40,36,243,400,73,2019-05-05,188760.33
184,,259,850,126,54,47,151,469,130,2023-10-22,816.96
185,715,481,176,73,40,87,262,900,86,2021-02-12,8007.43
186,429,,58,26,92,85,157,222,171,2018-08-30,4589.70
187,,597,815,7,9,35,,,188,2021-12-21,5873.46
188,,974,832,100,33,32,179,,18,2020-10-28,4450.11
189,,825,433,59,7,15,,453,200,2021-02-16,77890.26
190,,56,475,20,86,99,,964,63,2018-12-06,6205.21
191,850,,84,57,23,73,107,,48,2020-07-30,2967.55
192,,,17,185,17,15,,533,86,2022-03-10,9841.08
193,336,661,142,119,11,14,,730,70,2023-11-18,136390.58
194,,,705,114,84,96,139,,52,2019-04-30,9173.36
195,945,,391,24,55,72,300,274,96,2021-03-02,117544.79
196,936,279,675,126,99,12,20,934,23,2018-07-26,93103.12
197,506,424,841,72,91,31,44,532,187,2023-10-05,162919.70
198,,921,173,134,45,19,19,,9,2021-01-09,3015.59
199,68,,745,23,5,90,,,118,2018-06-16,4810.86
200,427,283,232,54,14,12,30,844,72,2019-10-13,1730.92
201,567,,668,137,79,32,178,261,140,2019-08-02,744.45
202,203,985,718,174,36,52,,,106,2019-03-22,3466.97
203,777,461,480,137,6,63,27,33,14,2023-03-08,6194.93
204,,537,686,154,84,64,,,30,2019-01-02,9099.94
205,,915,10,3,51,35,,940,71,2019-05-16,3092.03
206,,,334,37,100,86,117,,137,2023-11-10,7669.65
207,43,97,25,94,58,9,,,131,2023-10-12,585.23
208,815,184,57,191,71,74,5,,26,2023-11-10,145824.47
209,570,981,164,61,45,7,,,172,2023-05-11,781.91
210,618,974,592,102,88,20,,,27,2020-10-14,2032.44
211,28,606,186,87,87,71,241,,65,2023-12-17,7636.41
212,,,700,191,5,92,,93,154,2019-08-13,8730.13
213,,,859,163,99,25,41,48,77,2022-03-09,191082.19
214,748,915,667,99,50,78,157,,151,2019-12-30,5926.64
215,,685,325,189,78,81,156,615,100,2022-11-17,5506.07
216,339,996,515,88,30,58,56,,143,2018-08-12,1642.39
217,,,825,126,79,69,,,41,2019-03-11,6122.42
218,702,524,709,149,83,92,96,72,110,2019-04-17,10036.62
219,,9,44,38,23,40,69,,54,2018-01-13,2192.57
220,217,569,81,144,53,56,185,,169,2022-05-23,5676.17
221,603,651,540,129,37,56,127,,21,2021-02-24,227872.86
222,704,675,439,67,92,41,243,881,68,2022-02-03,156503.50
223,,442,366,62,66,81,137,421,167,2018-07-13,4694.84
224,,749,656,84,62,36,,,94,2019-12-19,6958.12
225,561,867,547,132,57,22,121,,198,2020-01-14,104009.22
226,715,,47,15,3,1,11,677,183,2018-07-11,1669.88
227,123,,786,161,100,8,267,65,68,2018-07-22,6594.96
228,,,58,81,75,69,151,91,134,2018-07-17,2617.98
229,889,,459,74,35,10,189,,76,2018-06-11,1187.68
230,806,,609,140,59,74,58,948,75,2021-10-01,1855.39
231,761,489,330,49,13,92,90,943,63,2021-08-18,3874.55
232,,173,293,155,18,69,209,189,177,2023-12-13,6528.79
233,,69,692,16,72,98,70,,138,2021-01-17,9882.77
234,991,,432,52,100,26,49,680,155,2019-05-25,111406.91
235,10,432,99,176,5,59,191,,21,2020-08-24,3245.81
236,239,,67,177,92,50,65,903,86,2020-05-04,3408.36
237,142,222,191,165,55,39,53,,137,2018-10-11,8852.20
238,743,321,281,105,81,45,,569,157,2020-01-05,22781.15
239,363,158,642,97,77,56,101,460,163,2022-01-10,3049.73
240,218,715,717,174,78,95,298,322,151,2023-03-21,4830.50
241,325,,677,117,49,87,256,979,156,2018-03-13,7620.70
242,177,,400,106,2,29,49,,135,2021-12-02,67643.36
243,419,486,200,115,4,17,,,23,2023-01-15,156305.73
244,642,497,8,51,28,87,,,17,2021-02-13,3475.13
245,,,918,121,91,50,242,990,163,2018-12-29,200025.33
246,302,864,73,125,63,92,,320,75,2023-06-03,2222.49
247,388,421,625,28,50,82,287,,140,2022-03-26,209210.19
248,103,,868,46,90,88,173,,13,2018-06-15,2166.59
249,592,334,154,47,45,43,,10,97,2023-12-03,5143.21
250,,792,45,143,45,74,2,880,32,2020-10-08,187976.62
251,68,323,497,5,72,37,,392,87,2019-06-09,77985.48
252,572,603,372,37,33,6,,697,6,2021-11-15,207833.19
253,955,65,820,44,47,28,219,,68,2022-03-08,3097.77
254,741,968,493,23,48,61,48,,126,2022-06-12,151662.03
255,,61,571,78,50,81,121,205,133,2022-03-02,208331.25
256,489,133,523,124,31,93,100,726,102,2022-06-13,154540.53
257,402,,556,72,74,89,29,,191,2023-06-30,3197.77
258,633,706,561,65,21,22,70,141,169,2019-03-31,3643.12
259,,250,866,128,57,61,,513,38,2019-07-23,2449.99
260,,,588,95,97,90,69,316,104,2022-05-31,197666.86
261,342,597,96,136,83,82,165,,27,2018-05-24,174470.36
262,434,441,273,165,12,56,,,187,2020-08-17,7289.56
263,142,,323,18,52,8,,318,104,2018-10-20,5987.67
264,,827,406,40,96,14,117,,47,2018-11-04,2418.87
265,65,219,135,195,97,75,,853,179,2021-09-23,311.49
266,729,285,246,44,40,23,235,,146,2023-07-14,5263.15
267,103,,846,150,36,16,71,,31,2022-09-17,9578.22
268,,,73,83,62,74,,837,54,2022-08-01,5579.49
269,,840,666,71,90,13,192,,114,2018-01-24,901.86
270,276,437,907,119,77,93,7,,132,2023-08-14,60597.25
271,140,840,762,128,39,95,291,760,177,2022-03-17,4782.76
272,526,,550,64,39,45,263,557,112,2022-12-15,542.32
273,437,303,142,16,67,74,,479,33,2020-06-19,7042.42
274,,899,757,56,52,15,,,16,2018-12-17,9870.99
275,44,,943,153,57,85,1,851,65,2018-12-27,5652.60
276,35,,75,151,75,87,67,,22,2022-08-06,6142.67
277,725,572,257,141,86,7,291,253,34,2023-10-02,1253.85
278,,,220,50,9,37,,624,41,2021-07-15,2682.64
279,,,726,27,71,27,,610,32,2018-09-25,7859.69
280,885,,906,20,50,8,55,,88,2022-02-28,131160.91
281,682,96,645,192,85,32,,846,130,2021-10-09,2223.09
282,,747,89,133,12,42,,71,2,2019-04-08,2994.13
283,359,,767,31,37,36,,,183,2022-09-28,1649.34
284,973,880,699,30,49,73,,907,151,2023-11-17,8348.24
285,440,322,92,57,85,22,,590,192,2019-08-20,226759.53
286,920,954,775,102,62,66,62,886,55,2018-01-19,131212.20
287,560,447,826,158,86,51,47,320,93,2023-09-05,32134.46
288,343,,321,110,83,48,273,441,197,2021-03-13,125030.37
289,335,,156,186,83,12,8,,42,2019-01-27,4660.10
290,194,997,721,68,30,85,,337,129,2023-03-10,9121.70
291,,693,410,38,41,90,78,763,185,2023-06-17,243217.58
292,,,566,152,6,9,107,,73,2021-04-28,112981.66
293,233,,588,8,94,51,,,79,2022-09-30,9512.36
294,,785,804,128,58,54,62,,25,2023-10-03,6883.19
295,807,204,945,52,40,78,185,,62,2018-06-06,6413.98
296,,173,240,18,35,62,208,2,115,2020-01-16,105701.16
297,11,,675,158,21,4,117,,53,2020-07-27,142162.23
298,700,,642,84,19,38,278,596,104,2023-03-04,48013.86
299,,188,976,58,54,79,218,366,91,2020-10-06,2077.16
300,375,,851,68,39,33,,,199,2019-12-15,9302.07
301,,,608,99,71,87,220,,143,2022-05-01,2856.36
302,,99,275,92,34,30,,,28,2021-03-12,7801.07
303,101,139,462,6,38,26,49,146,48,2020-10-30,9133.78
304,706,82,548,14,77,6,296,,172,2018-03-24,3571.51
305,,25,837,97,4,36,253,,164,2019-09-02,8265.75
306,928,,169,80,61,45,,17,175,2023-08-11,2711.64
307,875,511,294,168,84,45,104,,196,2023-02-15,6785.91
308,,,242,58,48,81,87,792,115,2018-03-06,9789.71
309,201,814,497,62,13,58,,,171,2019-08-23,88349.55
310,,373,682,99,26,56,249,,1,2019-02-10,1144.47
311,333,,161,177,97,1,167,,171,2022-08-23,967.73
312,773,522,230,124,5,14,,,77,2020-10-25,5588.55
313,633,270,688,45,33,51,,772,2,2023-01-20,1293.43
314,,848,548,80,99,93,,,101,2021-07-28,97981.20
315,886,,119,31,26,46,248,286,159,2020-06-16,206763.83
316,289,718,257,164,4,72,35,878,123,2018-09-28,4938.97
317,102,94,706,44,8,21,38,,119,2018-06-29,3887.24
318,583,238,820,132,33,48,,599,95,2022-05-06,66976.84
319,478,,847,151,85,82,,,112,2020-01-03,177.95
320,,,206,141,34,99,64,,84,2020-06-10,216.02
321,410,,19,153,40,76,,,196,2021-12-11,8238.87
322,492,196,88,139,79,33,136,,64,2021-12-31,6503.41
323,887,683,203,109,79,57,137,173,82,2022-12-14,124026.92
324,881,166,468,164,57,37,12,687,43,2023-12-19,7457.25
325,183,240,109,56,72,57,254,,46,2022-04-17,2642.15
326,382,291,992,69,90,40,218,109,168,2019-04-20,5303.94
327,,,333,37,11,78,104,,177,2023-11-21,5454.71
328,990,,868,190,90,7,,396,25,2023-01-29,2485.04
329,258,339,57,35,5,56,71,446,5,2019-10-10,8414.10
330,982,316,8,167,60,71,,,105,2018-01-22,9111.73
331,,,737,73,81,74,,,161,2018-09-02,150775.78
332,357,,574,199,24,38,,456,194,2018-10-21,7849.72
333,184,884,908,53,48,32,,179,30,2019-06-24,6504.02
334,187,487,150,183,55,48,87,485,35,2019-03-18,45706.66
335,362,964,607,182,15,24,248,89,47,2019-09-24,2801.37
336,,461,72,104,6,39,184,,168,2019-06-18,5877.39
337,142,470,973,172,57,20,266,870,102,2018-05-01,7555.44
338,184,496,849,166,21,1,210,,188,2020-04-21,552.60
339,,,171,49,24,83,48,,40,2020-11-23,1456.58
340,185,773,603,16,22,4,266,711,89,2023-02-14,2575.08
341,800,,427,153,31,88,96,,198,2019-03-23,8304.13
342,,,771,36,43,36,,,130,2021-10-17,2823.43
343,,242,717,37,18,12,248,644,165,2018-10-24,3345.52
344,950,516,297,156,35,33,252,508,18,2023-12-14,3973.35
345,,119,222,63,84,32,243,,109,2020-03-17,222789.70
346,324,317,898,181,68,67,140,,187,2023-12-26,9294.82
347,77,,491,157,35,32,221,,194,2021-04-25,75839.41
348,712,236,542,14,67,87,290,,116,2023-05-28,1706.44
349,226,,171,129,56,33,22,,131,2023-06-13,7508.91
350,44,738,342,176,38,73,262,818,138,2022-02-09,4045.86
351,169,208,818,74,99,85,66,572,151,2022-03-22,4531.39
352,,,310,70,74,71,149,,85,2021-09-28,7301.65
353,,462,259,167,96,76,,,8,2018-03-30,2377.48
354,202,,13,90,45,81,166,259,135,2020-06-13,3435.55
355,400,965,1,84,13,54,56,859,141,2021-08-01,189844.36
356,,405,392,126,2,98,100,,43,2022-04-28,7055.71
357,584,763,919,184,5,39,,931,10,2021-03-12,5392.77
358,114,489,948,109,56,64,47,,7,2023-07-15,6363.52
359,962,,344,190,39,44,188,,103,2018-07-26,7722.22
360,,498,156,30,79,39,,,148,2018-01-16,4798.47
361,,871,947,194,93,84,,788,146,2022-10-22,2612.54
362,330,,785,162,74,47,150,,133,2021-11-23,5801.25
363,,277,328,13,35,40,97,,101,2018-07-26,3317.42
364,,931,726,21,64,82,57,779,47,2018-08-15,2169.91
365,657,34,840,193,63,7,156,,65,2019-07-14,19660.94
366,449,,161,26,2,27,,314,23,2022-12-13,166757.70
367,888,875,335,36,71,51,7,,52,2019-06-21,227594.53
368,,,668,95,53,88,3,113,50,2021-10-22,38059.94
369,819,404,952,155,46,79,194,827,70,2020-04-30,9906.34
370,,,708,4,71,92,290,847,61,2020-03-01,54268.93
371,18,453,932,51,75,2,196,,5,2018-08-28,7642.76
372,,238,912,32,23,100,,574,37,2018-08-02,4134.99
373,620,494,404,185,75,69,220,495,132,2019-09-19,9473.68
374,477,414,341,151,97,19,197,793,32,2022-07-06,8271.80
375,703,953,909,51,64,50,247,659,156,2020-04-11,35840.63
376,,575,526,146,64,74,276,126,29,2021-05-31,3792.67
377,541,26,119,87,79,80,82,175,25,2020-08-15,102068.24
378,286,701,42,11,11,9,,,121,2021-07-20,2739.13
379,741,,729,88,90,34,,916,160,2020-07-30,4787.90
380,738,220,386,190,12,56,,,186,2021-06-10,4741.98
381,246,,743,60,21,15,202,,91,2020-03-09,188167.06
382,,312,562,163,64,100,,,132,2022-11-02,48548.54
383,162,,880,24,30,63,82,,148,2022-06-09,7887.48
384,722,,765,56,15,59,,348,186,2020-08-14,5690.07
385,138,228,196,181,86,6,20,,3,2019-06-21,3090.51
386,,912,989,101,97,35,111,,119,2019-01-30,9521.72
387,,169,780,179,56,59,126,,97,2021-05-13,3577.55
388,,153,913,93,12,2,194,,174,2020-03-13,170419.94
389,,151,191,39,50,38,,,127,2021-11-09,7820.71
390,733,216,573,47,29,60,63,,108,2021-02-22,9774.91
391,,415,437,25,3,32,,270,31,2022-08-04,9316.58
392,95,976,203,91,68,48,213,628,13,2018-09-25,6708.86
393,222,,2,141,33,78,27,992,158,2018-09-15,2585.95
394,513,363,577,147,61,46,,141,14,2022-03-14,4615.68
395,786,,722,64,95,7,244,923,198,2022-01-05,2843.37
396,253,354,519,11,64,74,93,810,83,2022-11-17,2403.77
397,909,675,644,136,28,70,95,,144,2021-07-29,7154.21
398,729,30,661,37,20,80,227,615,13,2022-10-27,178.25
399,794,,763,91,35,46,,460,79,2021-07-29,1701.31
400,825,,607,75,88,98,,229,197,2019-05-19,71203.04
401,748,,378,47,19,11,238,,93,2019-05-27,2472.05
402,,871,52,179,50,36,,,160,2019-03-03,6275.00
403,,373,964,136,49,13,66,66,165,2019-04-20,104961.39
404,531,62,392,42,7,62,145,,12,2022-02-11,325.69
405,576,,211,70,3,29,248,429,75,2021-01-09,9333.49
406,11,,21,171,28,4,242,529,57,2018-03-10,9150.40
407,385,718,705,35,74,24,292,918,2,2019-07-04,4981.87
408,,208,519,178,7,56,,,157,2018-02-17,182219.61
409,,,991,194,41,66,69,610,134,2019-11-15,2050.27
410,,22,816,182,13,93,,,107,2018-02-16,4333.49
411,64,,564,28,40,50,,909,110,2020-06-11,71393.48
412,,220,957,37,100,8,292,,139,2022-08-28,3885.13
413,448,,511,110,49,38,,950,115,2018-09-28,1680.16
414,,248,286,127,62,78,,,141,2020-02-15,6581.36
415,,873,276,71,81,72,155,473,72,2018-08-22,139386.28
416,444,631,710,55,63,25,197,521,31,2018-06-20,9161.88
417,115,104,870,177,91,2,29,,105,2018-10-19,6753.58
418,81,967,648,77,67,52,161,,93,2019-08-20,1051.12
419,898,978,656,167,51,32,97,645,105,2023-02-15,180007.64
420,629,87,285,10,86,50,291,,62,2018-12-31,8274.21
421,793,,25,123,21,80,,861,199,2022-05-14,65555.89
422,,362,474,127,53,23,132,,97,2021-12-13,187478.56
423,301,751,348,171,66,17,84,199,175,2022-05-01,9567.95
424,,,223,16,25,21,234,808,41,2019-12-18,139569.38
425,902,620,124,34,12,15,229,,191,2019-11-13,465.88
426,,,193,14,29,89,165,,183,2019-04-09,8970.93
427,925,,592,178,7,40,,,69,2018-11-07,144506.06
428,539,,936,9,46,66,174,,155,2018-07-17,6088.28
429,798,,91,110,43,18,,972,12,2023-11-18,2159.04
430,,,754,74,56,66,47,,35,2021-07-03,194568.62
431,446,,708,9,3,28,240,624,61,2018-05-14,8743.43
432,372,734,166,42,60,48,297,624,99,2021-09-28,9352.23
433,,,971,128,60,12,,,64,2023-11-06,9228.96
434,543,93,2,165,85,77,139,954,23,2021-05-22,104309.52
435,521,332,187,68,65,19,,,161,2022-10-01,214022.34
436,224,987,340,34,60,26,162,780,156,2023-06-18,2747.59
437,383,332,603,89,53,11,238,449,170,2023-03-03,768.62
438,199,30,180,174,20,53,,,188,2021-05-31,205950.80
439,840,,872,128,33,45,28,376,182,2021-02-17,8455.80
440,,894,306,152,22,16,63,,99,2023-12-03,6713.70
441,,667,332,32,43,58,90,82,27,2022-08-19,43816.95
442,606,951,901,73,13,85,,616,8,2019-11-28,6596.77
443,139,,845,193,28,32,,,63,2023-03-10,1955.70
444,928,962,180,123,61,80,215,,151,2022-09-12,254.69
445,,921,892,148,35,27,124,,178,2023-02-07,3298.99
446,,643,180,186,92,58,263,,117,2018-10-20,261.34
447,239,255,26,50,29,3,225,,88,2019-10-27,5730.25
448,,430,576,95,10,70,,706,49,2020-03-20,3234.03
449,895,281,955,101,66,59,26,934,178,2022-09-13,8306.84
450,394,608,47,167,41,19,31,,175,2019-01-02,147611.62
451,536,983,325,93,41,77,219,779,178,2019-03-06,2408.90
452,406,324,354,7,71,15,297,47,153,2018-08-13,1203.69
453,87,869,840,73,39,72,231,918,113,2021-09-23,83698.53
454,,811,447,124,93,99,243,615,84,2018-06-27,195857.72
455,850,,992,53,30,72,58,380,89,2022-11-21,6507.04
456,416,482,434,115,75,66,155,461,165,2021-12-23,3797.20
457,71,,863,146,59,77,291,,158,2018-11-14,8908.39
458,6,324,616,59,83,5,,,164,2020-07-25,6096.44
