267,168,Rachunek,Gotówka,2019-10-29
268,936,Rachunek,Gotówka,2019-03-02
269,705,Paragon,Przelew,2022-02-06
270,149,Faktura,Gotówka,2019-03-19
271,344,Rachunek,Karta,2023-05-24
272,148,Paragon,Przelew,2022-06-01
273,554,Rachunek,Karta,2022-09-25
274,66,Rachunek,Karta,2020-09-14
275,947,Paragon,Przelew,2018-12-21
276,764,Paragon,Karta,2020-04-01
277,650,Rachunek,Gotówka,2018-04-13
278,632,Paragon,Karta,2018-08-02
279,207,Faktura,Karta,2019-09-12
280,304,Faktura,Gotówka,2019-03-16
281,554,Rachunek,Karta,2023-10-12
282,18,Paragon,Karta,2019-04-26
283,383,Rachunek,Karta,2020-12-31
284,629,Faktura,Karta,2020-04-08
285,849,Paragon,Gotówka,2023-07-05
286,118,Paragon,Przelew,2018-12-15
287,211,Paragon,Przelew,2019-12-05
288,283,Faktura,Karta,2022-10-05
289,894,Paragon,Gotówka,2022-03-15
290,679,Faktura,Karta,2023-01-17
291,599,Faktura,Karta,2022-04-12
292,727,Faktura,Karta,2018-02-06
293,464,Paragon,Karta,2021-05-24
294,227,Rachunek,Gotówka,2020-09-01
295,570,Faktura,Karta,2019-12-12
296,568,Paragon,Gotówka,2022-05-13
297,624,Rachunek,Przelew,2022-03-19
298,548,Rachunek,Gotówka,2020-10-25
299,615,Faktura,Gotówka,2021-12-24
300,595,Paragon,Przelew,2022-01-12
301,164,Rachunek,Gotówka,2020-02-10
302,185,Paragon,Karta,2018-05-17
303,757,Rachunek,Przelew,2021-10-24
304,361,Faktura,Karta,2019-06-08
305,60,Faktura,Przelew,2020-04-28
306,805,Faktura,Gotówka,2022-12-20
307,400,Faktura,Karta,2023-10-23
308,942,Rachunek,Przelew,2023-09-12
309,638,Faktura,Karta,2021-06-18
310,349,Faktura,Karta,2018-05-07
311,888,Rachunek,Gotówka,2022-11-13
312,410,Rachunek,Gotówka,2023-09-30
313,764,Rachunek,Gotówka,2020-11-02
314,668,Paragon,Karta,2022-06-05
315,167,Faktura,Przelew,2022-06-29
316,89,Paragon,Karta,2021-04-18
317,355,Faktura,Karta,2023-09-21
318,24,Faktura,Przelew,2022-07-19
319,614,Faktura,Przelew,2022-08-24
320,221,Rachunek,Karta,2020-05-06
321,372,Rachunek,Przelew,2022-12-11
322,452,Rachunek,Przelew,2023-01-04
323,119,Paragon,Karta,2018-06-09
324,337,Paragon,Przelew,2020-06-01
325,148,Paragon,Przelew,2022-05-10
326,687,Paragon,Karta,2019-03-13
327,105,Faktura,Gotówka,2018-06-05
328,886,Faktura,Przelew,2022-05-22
329,646,Rachunek,Przelew,2019-09-09
330,481,Faktura,Gotówka,2018-01-28
331,273,Faktura,Karta,2020-09-26
332,640,Rachunek,Karta,2022-09-14
333,205,Paragon,Przelew,2018-09-11
334,499,Paragon,Przelew,2018-02-14
335,573,Paragon,Karta,2021-01-05
336,367,Rachunek,Karta,2022-12-12
337,693,Paragon,Gotówka,2018-07-18
338,749,Faktura,Gotówka,2018-12-13
339,449,Faktura,Gotówka,2022-03-12
340,505,Rachunek,Gotówka,2021-12-01
341,818,Rachunek,Przelew,2022-08-27
342,208,Paragon,Karta,2020-08-13
343,861,Paragon,Przelew,2019-04-30
344,20,Paragon,Karta,2022-12-27
345,557,Faktura,Gotówka,2023-10-02
346,908,Paragon,Karta,2019-11-28
347,91,Faktura,Przelew,2021-03-20
348,207,Faktura,Karta,2022-03-06
349,740,Faktura,Gotówka,2023-10-29
350,288,Rachunek,Karta,2021-12-28
351,891,Faktura,Przelew,2021-07-21
352,344,Paragon,Karta,2018-02-22
353,200,Paragon,Przelew,2020-09-15
354,247,Faktura,Karta,2020-09-29
355,249,Rachunek,Karta,2019-06-01
356,845,Rachunek,Przelew,2019-11-23
357,943,Paragon,Gotówka,2021-12-13
358,72,Faktura,Karta,2018-02-04
359,492,Rachunek,Gotówka,2021-03-29
360,341,Paragon,Karta,2019-03-03
361,562,Faktura,Przelew,2022-02-15
362,524,Faktura,Przelew,2022-06-03
363,942,Paragon,Przelew,2018-10-12
364,326,Paragon,Karta,2022-06-14
365,598,Rachunek,Gotówka,2018-07-03
366,961,Paragon,Przelew,2023-03-26
367,216,Paragon,Gotówka,2022-12-28
368,431,Paragon,Gotówka,2021-11-20
369,613,Rachunek,Przelew,2018-06-09
370,11,Faktura,Przelew,2021-09-05
371,838,Faktura,Gotówka,2020-03-03
372,957,Faktura,Karta,2022-12-05
373,436,Rachunek,Gotówka,2023-05-11
374,255,Faktura,Przelew,2018-12-09
375,261,Rachunek,Karta,2021-05-31
376,344,Faktura,Przelew,2019-04-18
377,805,Faktura,Gotówka,2018-05-28
378,257,Faktura,Karta,2020-04-18
379,610,Faktura,Przelew,2018-07-24
380,197,Rachunek,Karta,2019-06-16
381,965,Faktura,Gotówka,2022-01-01
382,669,Paragon,Karta,2022-10-02
383,892,Paragon,Gotówka,2023-09-02
384,108,Paragon,Przelew,2020-03-07
385,196,Paragon,Przelew,2023-09-17
386,64,Paragon,Przelew,2022-07-22
387,927,Faktura,Karta,2022-06-08
388,946,Faktura,Gotówka,2019-02-25
389,754,Faktura,Przelew,2022-03-12
390,622,Faktura,Przelew,2021-10-29
391,593,Faktura,Gotówka,2023-11-27
392,566,Faktura,Przelew,2023-06-03
393,206,Faktura,Gotówka,2023-07-30
394,387,Rachunek,Gotówka,2021-04-11
395,39,Faktura,Przelew,2018-01-10
396,61,Rachunek,Gotówka,2023-04-01
397,799,Paragon,Przelew,2020-01-30
398,989,Rachunek,Karta,2021-10-18
399,191,Faktura,Przelew,2018-06-10
400,664,Paragon,Karta,2019-11-27
401,829,Rachunek,Przelew,2023-12-01
402,14,Paragon,Karta,2018-12-01
403,461,Rachunek,Gotówka,2018-11-27
404,651,Faktura,Przelew,2022-01-20
405,662,Paragon,Gotówka,2023-01-15
406,156,Rachunek,Karta,2021-09-27
407,840,Rachunek,Gotówka,2020-05-02
408,742,Faktura,Gotówka,2020-02-29
409,996,Faktura,Gotówka,2022-08-19
410,619,Rachunek,Przelew,2018-07-14
411,100,Paragon,Przelew,2021-02-12
412,125,Faktura,Przelew,2020-11-13
413,372,Paragon,Przelew,2020-05-18
414,312,Rachunek,Karta,2021-02-10
415,312,Paragon,Karta,2018-03-17
416,586,Paragon,Karta,2021-10-20
417,95,Faktura,Przelew,2019-08-23
418,821,Paragon,Gotówka,2018-10-22
419,240,Faktura,Gotówka,2019-01-05
420,184,Faktura,Przelew,2018-10-09
421,939,Rachunek,Karta,2020-05-28
422,962,Rachunek,Gotówka,2019-04-05
423,50,Paragon,Przelew,2020-11-27
424,880,Paragon,Przelew,2018-03-01
425,489,Paragon,Przelew,2019-07-03
426,936,Paragon,Gotówka,2023-08-30
427,363,Rachunek,Karta,2019-05-01
428,870,Paragon,Gotówka,2021-03-12
429,806,Paragon,Przelew,2019-09-26
430,686,Paragon,Przelew,2022-10-06
431,153,Faktura,Przelew,2019-12-13
432,98,Faktura,Przelew,2023-08-06
433,732,Paragon,Gotówka,2019-08-03
434,566,Paragon,Przelew,2023-07-12
435,832,Faktura,Karta,2023-02-04
436,858,Faktura,Karta,2018-08-25
437,208,Rachunek,Karta,2019-01-08
438,495,Rachunek,Przelew,2022-07-23
439,199,Paragon,Karta,2018-12-07
440,956,Paragon,Przelew,2021-01-10
441,3,Rachunek,Gotówka,2019-09-26
442,282,Faktura,Karta,2023-07-01
443,554,Faktura,Gotówka,2021-05-02
444,974,Faktura,Karta,2020-05-11
445,459,Paragon,Przelew,2023-11-24
446,743,Paragon,Gotówka,2023-06-09
447,768,Rachunek,Karta,2022-08-12
448,465,Rachunek,Przelew,2020-10-17
449,482,Rachunek,Gotówka,2020-10-23
450,984,Rachunek,Gotówka,2018-10-23
451,892,Rachunek,Przelew,2021-12-16
452,255,Faktura,Przelew,2018-07-23
453,404,Rachunek,Gotówka,2018-02-10
454,563,Faktura,Przelew,2023-07-20
455,958,Rachunek,Karta,2023-10-02
456,451,Paragon,Przelew,2022-11-03
457,707,Rachunek,Przelew,2021-10-20
458,650,Paragon,Gotówka,2018-04-27
459,330,Paragon,Przelew,2020-11-07
460,160,Rachunek,Karta,2020-03-06
461,541,Paragon,Gotówka,2018-05-31
462,772,Rachunek,Gotówka,2020-11-19
463,910,Faktura,Gotówka,2020-08-17
464,382,Paragon,Gotówka,2023-03-12
465,634,Faktura,Gotówka,2020-08-17
466,627,Paragon,Karta,2020-08-12
467,845,Paragon,Karta,2019-08-27
468,930,Rachunek,Przelew,2019-12-10
469,240,Paragon,Karta,2019-04-06
470,398,Rachunek,Gotówka,2021-03-30
471,625,Paragon,Karta,2023-11-30
472,580,Paragon,Przelew,2021-05-18
473,313,Paragon,Przelew,2018-02-17
474,919,Faktura,Gotówka,2023-12-19
475,810,Paragon,Gotówka,2018-06-28
476,345,Rachunek,Przelew,2022-08-07
477,570,Faktura,Przelew,2020-09-06
478,108,Paragon,Przelew,2021-12-08
479,722,Rachunek,Przelew,2019-08-02
480,817,Rachunek,Przelew,2023-11-26
481,788,Rachunek,Gotówka,2018-08-22
482,936,Paragon,Karta,2019-08-01
483,972,Faktura,Gotówka,2021-01-15
484,472,Faktura,Przelew,2021-10-07
485,508,Paragon,Gotówka,2018-11-08
486,817,Rachunek,Gotówka,2020-07-23
487,726,Paragon,Karta,2021-08-10
488,63,Faktura,Przelew,2021-02-24
489,309,Paragon,Gotówka,2021-08-29
490,89,Paragon,Przelew,2021-06-14
491,740,Paragon,Karta,2022-12-10
492,723,Faktura,Karta,2019-01-17
493,75,Rachunek,Karta,2019-09-13
494,48,Rachunek,Gotówka,2019-10-09
495,582,Faktura,Karta,2020-12-20
496,242,Paragon,Gotówka,2023-03-20
497,391,Rachunek,Przelew,2022-11-24
498,238,Faktura,Gotówka,2018-10-14
499,15,Paragon,Gotówka,2019-09-16
500,139,Faktura,Gotówka,2021-09-19
501,8,Paragon,Gotówka,2023-06-08
502,219,Faktura,Karta,2019-11-04
503,718,Paragon,Karta,2019-04-11
504,589,Faktura,Karta,2021-06-02
505,798,Faktura,Przelew,2022-10-11
506,49,Rachunek,Gotówka,2019-02-21
507,862,Rachunek,Gotówka,2022-07-16
508,685,Paragon,Gotówka,2020-08-16
509,663,Faktura,Przelew,2018-06-30
510,166,Faktura,Gotówka,2018-07-27
511,24,Paragon,Karta,2023-12-27
512,98,Rachunek,Gotówka,2019-03-03
513,133,Rachunek,Karta,2023-05-13
514,213,Faktura,Przelew,2019-10-12
515,646,Paragon,Gotówka,2021-06-27
516,994,Faktura,Przelew,2023-05-07
517,923,Faktura,Przelew,2023-02-02
518,428,Paragon,Karta,2022-12-08
519,448,Paragon,Karta,2021-01-28
520,117,Rachunek,Przelew,2018-09-17
521,357,Rachunek,Karta,2018-02-24
522,270,Faktura,Przelew,2018-05-18
523,778,Paragon,Karta,2018-01-06
524,431,Faktura,Karta,2023-04-06
525,24,Rachunek,Karta,2019-11-13
526,232,Faktura,Przelew,2018-09-06
527,745,Paragon,Karta,2021-03-03
528,96,Paragon,Gotówka,2022-12-23
529,548,Rachunek,Przelew,2023-09-21
530,126,Faktura,Przelew,2022-05-20
531,235,Paragon,Przelew,2023-09-04
532,838,Rachunek,Gotówka,2022-03-12
533,911,Paragon,Gotówka,2021-07-30
534,853,Faktura,Przelew,2018-01-10
535,230,Paragon,Przelew,2022-01-26
536,343,Rachunek,Karta,2019-12-21
537,947,Faktura,Przelew,2018-01-11
538,344,Paragon,Przelew,2022-10-13
539,86,Rachunek,Karta,2023-04-30
540,593,Rachunek,Karta,2021-06-03
541,620,Paragon,Gotówka,2023-02-21
542,830,Rachunek,Przelew,2021-04-11
543,137,Rachunek,Gotówka,2022-06-13
544,149,Rachunek,Przelew,2021-06-03
545,717,Paragon,Gotówka,2023-05-30
546,664,Rachunek,Przelew,2020-02-01
547,540,Rachunek,Karta,2019-02-24
548,669,Rachunek,Karta,2021-10-27
549,474,Faktura,Karta,2021-09-14
550,789,Paragon,Przelew,2021-03-17
551,302,Rachunek,Gotówka,2018-09-19
552,700,Rachunek,Gotówka,2023-11-16
553,765,Rachunek,Przelew,2018-11-16
554,752,Paragon,Przelew,2018-05-20
555,242,Paragon,Karta,2019-09-05
556,76,Faktura,Gotówka,2020-04-09
557,228,Paragon,Karta,2021-01-29
558,430,Paragon,Przelew,2018-10-22
559,520,Faktura,Gotówka,2023-01-23
560,439,Paragon,Gotówka,2021-02-28
561,264,Faktura,Karta,2021-07-23
562,331,Paragon,Karta,2020-10-14
563,19,Rachunek,Karta,2021-01-01
564,761,Rachunek,Karta,2019-07-31
565,661,Faktura,Gotówka,2020-12-11
566,116,Faktura,Gotówka,2018-05-04
567,66,Rachunek,Przelew,2021-05-17
568,587,Faktura,Gotówka,2021-12-22
569,862,Paragon,Przelew,2023-08-01
570,93,Rachunek,Przelew,2019-03-17
571,936,Paragon,Karta,2019-07-26
572,288,Paragon,Gotówka,2019-09-12
573,400,Paragon,Karta,2021-09-16
574,858,Paragon,Przelew,2021-05-13
575,910,Rachunek,Karta,2021-08-26
576,657,Paragon,Karta,2021-03-17
577,124,Faktura,Przelew,2022-04-02
578,288,Faktura,Przelew,2020-04-23
579,822,Rachunek,Przelew,2021-03-02
580,890,Paragon,Gotówka,2019-01-19
581,600,Faktura,Karta,2020-07-21
582,603,Rachunek,Przelew,2020-03-11
583,848,Faktura,Gotówka,2021-09-21
584,444,Paragon,Karta,2021-09-10
585,597,Faktura,Przelew,2023-03-28
586,783,Paragon,Przelew,2020-07-17
587,783,Paragon,Przelew,2021-05-01
588,835,Rachunek,Gotówka,2018-06-15
589,304,Rachunek,Karta,2019-02-08
590,58,Rachunek,Gotówka,2019-04-26
591,714,Rachunek,Gotówka,2019-11-04
592,688,Rachunek,Przelew,2020-10-27
593,779,Faktura,Gotówka,2019-04-29
594,45,Paragon,Gotówka,2022-04-28
595,262,Rachunek,Przelew,2022-04-10
596,567,Paragon,Karta,2019-08-06
597,195,Rachunek,Przelew,2019-12-26
598,905,Paragon,Karta,2020-09-19
599,672,Paragon,Gotówka,2020-01-30
600,679,Rachunek,Karta,2022-09-01
601,569,Paragon,Przelew,2018-01-15
602,430,Paragon,Przelew,2020-01-04
603,558,Faktura,Przelew,2018-10-08
604,599,Paragon,Gotówka,2018-05-09
605,115,Paragon,Karta,2023-08-02
606,628,Faktura,Przelew,2022-04-08
607,37,Paragon,Przelew,2018-06-26
608,926,Paragon,Przelew,2023-05-10
609,555,Paragon,Karta,2019-06-27
610,237,Faktura,Gotówka,2021-06-25
611,578,Faktura,Karta,2020-04-22
612,504,Paragon,Karta,2020-04-19
613,893,Rachunek,Gotówka,2019-01-14
614,30,Rachunek,Karta,2023-12-04
615,260,Paragon,Gotówka,2019-08-29
616,669,Paragon,Gotówka,2021-01-31
617,763,Rachunek,Karta,2019-10-09
618,227,Rachunek,Przelew,2022-02-22
619,966,Rachunek,Karta,2022-06-04
620,195,Faktura,Karta,2018-10-01
621,323,Paragon,Gotówka,2021-06-09
622,986,Rachunek,Gotówka,2019-04-01
623,215,Faktura,Karta,2018-12-01
624,802,Paragon,Gotówka,2023-11-26
625,21,Faktura,Karta,2019-04-19
626,613,Rachunek,Przelew,2021-03-15
627,476,Rachunek,Przelew,2023-11-14
628,453,Faktura,Karta,2018-10-09
629,223,Paragon,Karta,2019-03-15
630,571,Paragon,Gotówka,2023-11-09
631,722,Paragon,Karta,2023-08-03
632,61,Paragon,Karta,2019-07-31
633,171,Paragon,Karta,2018-10-08
634,181,Paragon,Karta,2023-05-25
635,407,Faktura,Karta,2021-08-25
636,744,Paragon,Przelew,2019-06-08
637,726,Faktura,Przelew,2020-06-14
638,203,Paragon,Karta,2023-12-18
639,904,Faktura,Gotówka,2022-06-16
640,948,Faktura,Gotówka,2023-08-29
641,361,Paragon,Przelew,2019-04-05
642,511,Faktura,Gotówka,2019-10-30
643,282,Rachunek,Karta,2019-06-21
644,671,Faktura,Przelew,2018-05-10
645,25,Paragon,Karta,2023-06-03
646,775,Rachunek,Gotówka,2019-06-18
647,868,Faktura,Gotówka,2020-03-20
648,776,Rachunek,Gotówka,2023-05-07
649,97,Paragon,Gotówka,2018-09-15
650,261,Faktura,Karta,2020-03-01
651,440,Faktura,Gotówka,2023-04-12
652,332,Faktura,Karta,2020-01-13
653,437,Rachunek,Gotówka,2021-02-13
654,168,Rachunek,Karta,2019-01-08
655,296,Paragon,Karta,2022-12-28
656,733,Rachunek,Gotówka,2023-05-19
657,767,Rachunek,Karta,2020-11-23
