552,655,52,481,244,90
553,639,70,82,285,11
554,210,23,443,77,11
555,15,30,130,288,37
556,423,67,141,269,73
557,746,11,493,197,96
558,360,61,334,23,80
559,338,84,310,251,60
560,386,20,74,68,41
561,592,34,379,65,50
562,92,71,281,172,24
563,241,43,157,293,60
564,369,69,208,32,51
565,68,69,259,9,44
566,390,32,127,242,75
567,353,88,279,23,66
568,986,57,98,243,70
569,339,45,211,161,68
570,714,14,246,91,47
571,396,79,30,73,37
572,441,71,10,215,27
573,298,94,198,148,20
574,341,64,326,223,62
575,549,68,264,131,86
576,807,48,445,139,72
577,45,73,204,109,0
578,507,93,297,120,21
579,689,78,262,294,21
580,298,73,202,254,41
581,545,75,176,33,94
582,815,37,466,208,38
583,760,71,435,124,43
584,341,85,233,158,5
585,652,80,425,188,62
586,853,14,301,288,41
587,612,48,453,39,3
588,424,97,101,3,100
589,595,1,301,16,51
590,468,94,135,62,46
591,784,26,301,42,72
592,443,30,382,5,97
593,427,63,422,187,76
594,488,28,483,277,8
595,260,85,13,117,97
596,294,56,56,80,89
597,428,29,225,176,49
598,270,81,169,242,32
599,760,35,451,163,37
600,820,87,373,188,49
601,995,67,232,69,58
602,160,5,241,206,4
603,55,43,187,38,41
604,401,43,356,149,6
605,678,90,215,138,19
606,180,21,239,194,8
607,782,91,462,154,79
608,449,19,446,240,47
609,68,26,106,137,53
610,87,6,293,254,16
611,411,19,237,40,75
612,770,66,292,117,18
613,878,18,185,192,16
614,63,19,169,242,76
615,307,60,259,209,79
616,252,13,122,39,41
617,520,76,176,91,8
618,409,54,304,89,46
619,350,85,195,102,96
620,24,24,262,86,42
621,268,18,453,75,13
622,936,21,338,119,38
623,734,56,20,19,23
624,335,24,57,132,67
625,929,43,144,279,48
626,535,60,68,14,44
627,504,15,362,192,62
628,84,32,23,66,89
629,471,41,94,182,21
630,768,22,139,216,15
631,160,75,421,247,95
632,299,32,221,276,45
633,678,18,168,80,49
634,21,85,94,91,93
635,75,93,167,130,1
636,123,98,143,91,84
637,559,53,29,165,19
638,614,72,426,156,20
639,689,77,4,47,34
640,66,74,477,282,31
641,466,3,409,54,23
642,948,91,212,116,75
643,506,60,481,73,49
644,928,28,93,255,33
645,385,74,500,74,39
646,381,13,436,16,94
647,682,34,416,297,32
648,310,64,223,255,61
649,452,13,148,77,17
650,80,64,244,32,38
651,695,7,199,262,64
652,111,34,57,185,15
653,78,57,51,224,83
654,147,47,267,227,56
655,882,68,98,217,90
656,847,46,322,263,24
657,800,15,283,12,47
658,579,27,175,158,81
659,19,81,251,1,95
660,435,98,401,202,7
661,332,94,294,6,18
662,123,59,348,273,35
663,465,96,280,254,79
664,192,42,241,27,2
665,780,11,344,11,14
666,744,78,483,265,5
667,50,81,306,295,82
668,537,5,287,57,12
669,556,90,16,200,71
670,700,14,219,64,43
671,824,97,437,260,91
672,603,30,438,153,100
673,740,47,19,146,2
674,225,94,198,129,47
675,69,81,381,221,12
676,658,92,266,144,33
677,890,54,103,267,84
678,528,35,78,51,28
679,967,72,264,137,86
680,665,13,160,119,38
681,559,92,211,24,51
682,722,43,457,168,81
683,598,15,330,226,23
684,957,15,349,295,8
685,248,66,173,53,29
686,989,62,334,198,93
687,869,75,464,237,29
688,923,89,254,59,33
689,880,86,105,284,17
690,547,33,489,114,44
691,343,94,141,153,39
692,354,54,486,60,62
693,60,63,357,178,72
694,80,52,378,48,41
695,764,66,257,68,79
696,964,88,385,209,4
697,62,25,413,71,33
698,58,52,133,245,16
699,827,19,459,32,65
700,185,67,404,50,0
701,269,26,388,193,39
702,693,33,181,22,36
703,378,65,105,115,57
704,3,90,118,116,95
705,997,35,327,23,4
706,942,41,207,150,19
707,915,89,274,234,72
708,625,57,242,214,2
709,434,63,380,203,20
710,232,57,104,87,29
711,721,95,292,47,57
712,326,20,249,13,66
713,482,39,263,6,69
714,773,58,54,50,82
715,35,36,131,119,41
716,305,84,274,266,55
717,987,50,237,2,3
718,391,15,450,127,86
719,975,96,181,85,15
720,666,65,351,117,40
721,74,36,165,253,1
722,24,54,238,189,34
723,107,92,475,238,16
724,931,63,347,100,13
725,222,9,223,164,90
726,349,53,395,151,40
727,15,97,339,173,63
728,236,20,29,290,60
729,116,44,245,162,85
730,114,47,312,83,13
731,46,15,359,226,84
732,83,85,151,104,7
733,284,40,69,38,38
734,585,74,270,52,86
735,950,43,221,104,57
736,68,71,423,105,20
737,707,78,284,58,70
738,940,26,42,298,67
739,886,54,444,282,80
740,37,52,422,122,48
741,577,19,325,54,64
742,957,75,415,107,16
743,303,40,326,213,56
744,300,95,391,263,20
745,765,28,186,123,96
746,27,23,497,25,86
747,310,92,95,151,47
748,748,61,241,41,47
749,951,96,101,53,92
750,944,47,153,26,56
751,584,33,110,72,63
752,878,61,199,275,27
753,886,14,275,140,22
754,712,74,230,152,17
755,894,73,182,6,42
756,28,54,215,75,51
757,531,47,8,213,51
758,685,38,300,74,63
759,51,8,383,125,4
760,331,70,366,18,10
761,829,89,274,48,43
762,880,79,136,162,7
763,835,36,25,184,6
764,865,58,115,102,16
765,326,64,319,72,26
766,409,74,404,156,45
767,246,100,61,186,82
768,828,72,116,31,38
769,638,96,332,87,63
770,250,55,248,30,70
771,613,70,158,88,12
772,717,73,476,248,59
773,22,32,140,143,91
774,208,45,140,216,34
775,555,81,290,95,85
776,221,60,337,67,57
777,711,63,194,105,40
778,932,89,252,146,39
779,679,65,465,256,3
780,423,61,89,84,91
781,779,80,231,269,27
782,49,56,441,57,4
783,25,60,442,243,29
784,821,22,466,83,13
785,115,71,270,161,99
786,133,18,317,7,31
787,850,66,101,221,24
788,358,22,167,91,53
789,219,45,200,153,71
790,37,40,421,98,67
791,649,37,112,53,57
792,727,87,475,77,38
793,762,15,187,159,94
794,748,36,497,163,26
795,882,83,158,94,37
796,938,23,193,256,12
797,646,50,74,279,80
798,396,23,164,50,38
799,449,56,36,293,27
800,476,6,74,211,55
801,927,74,470,106,85
802,720,39,449,61,0
803,984,98,132,161,95
804,195,15,10,32,86
805,458,97,367,36,65
806,920,43,38,229,95
807,188,10,135,119,12
808,183,55,227,231,80
809,761,82,449,43,77
810,518,47,136,225,37
811,726,68,399,86,69
812,775,33,430,219,96
813,792,63,302,185,59
814,304,96,475,293,34
815,264,34,238,280,73
816,616,67,10,92,27
817,466,27,280,228,2
818,463,16,394,89,36
819,910,27,325,69,47
820,641,64,173,149,69
821,965,23,427,20,78
822,95,13,245,215,67
823,455,62,48,249,62
824,138,35,289,27,45
825,699,50,195,113,14
826,927,83,62,233,77
827,131,13,405,204,28
828,21,8,212,234,72
829,938,3,446,87,63
830,282,75,290,171,14
831,79,2,319,57,69
832,900,41,67,67,48
833,542,3,418,39,93
834,319,30,81,212,33
835,446,90,68,196,43
836,917,7,436,267,64
837,20,59,257,75,25
838,534,6,328,151,83
839,18,97,450,115,92
840,444,69,322,270,6
841,418,67,213,188,21
842,707,99,241,9,9
843,523,5,302,211,20
844,799,56,112,190,86
845,293,28,57,22,81
846,583,45,379,129,71
847,143,23,354,134,63
848,615,69,9,97,6
849,170,10,456,208,90
850,996,41,171,99,53
851,730,39,393,288,3
852,909,72,15,142,49
853,361,22,494,30,93
854,354,38,190,196,58
855,295,40,76,47,3
856,130,93,394,36,28
857,863,91,304,196,41
858,280,86,384,21,24
859,319,11,131,211,55
860,147,44,40,129,54
861,346,14,420,3,45
862,308,100,486,67,37
863,64,12,485,51,74
864,380,52,214,232,100
865,746,7,492,37,97
866,669,20,392,198,78
867,937,93,343,141,54
868,36,72,133,203,4
869,597,21,130,49,43
870,528,24,157,94,37
871,341,52,423,250,9
872,954,73,232,103,44
873,786,65,233,121,96
874,538,84,470,178,91
875,167,80,32,257,57
876,566,47,256,206,30
877,267,7,454,140,35
878,726,41,168,2,26
879,212,3,281,261,30
880,98,15,258,300,65
881,60,45,438,239,8
882,150,74,166,136,95
883,526,48,295,38,6
884,273,37,173,112,48
885,520,37,343,210,94
886,206,56,366,2,49
887,95,7,114,81,51
888,504,58,428,212,10
889,6,68,5,18,59
890,23,91,220,202,71
891,436,28,183,266,54
892,892,28,281,155,7
893,231,95,350,77,98
894,681,100,115,169,50
895,508,4,139,246,89
896,428,36,255,10,58
897,939,50,460,250,13
898,445,77,173,204,92
899,185,52,324,100,72
900,320,71,217,254,73
901,756,35,286,90,92
902,584,82,102,125,49
903,557,68,269,161,33
904,825,53,192,260,39
905,803,93,281,18,34
906,404,50,41,245,4
907,80,53,393,99,28
908,155,18,413,189,26
909,217,24,320,179,22
910,75,43,55,39,67
911,593,66,307,53,86
912,504,74,442,144,87
913,336,31,427,179,5
914,925,65,176,33,19
915,770,60,500,229,17
916,622,51,397,269,47
917,234,12,291,33,20
918,388,93,314,204,76
919,729,74,482,122,14
920,219,74,219,236,48
921,481,20,82,183,51
922,725,16,475,25,63
923,731,39,358,174,28
924,144,55,472,53,52
925,169,43,37,71,37
926,113,94,238,225,99
927,619,39,20,286,78
928,947,4,283,118,55
929,355,65,150,84,91
930,508,73,494,78,81
931,404,72,53,226,78
932,313,27,308,150,38
933,746,42,129,209,49
934,118,21,131,188,98
935,939,13,72,55,1
936,867,78,51,8,17
937,235,38,385,147,42
938,815,17,212,218,80
939,871,47,404,138,59
940,495,44,443,228,47
941,560,52,391,190,91
942,712,66,181,210,83
943,349,11,322,171,85
944,738,34,328,145,4
945,957,69,377,185,22
946,207,80,112,21,79
947,494,12,162,295,36
948,692,40,177,71,60
949,278,84,99,283,89
950,531,35,2,91,98
951,172,71,296,147,48
952,933,32,178,162,34
953,472,16,379,161,8
954,73,87,32,229,99
955,781,15,168,289,43
956,334,86,492,287,8
957,951,9,154,94,54
958,821,94,75,133,65
959,782,25,433,183,60
960,770,81,45,270,55
961,519,19,183,211,52
962,540,56,269,231,97
963,139,83,326,62,86
964,638,29,226,49,30
965,103,68,203,164,7
966,816,3,212,116,99
967,701,3,17,140,54
968,582,98,51,191,85
969,682,24,133,7,71
970,406,18,56,108,81
971,245,15,302,221,83
972,290,37,407,32,62
973,159,50,43,39,90
974,988,88,344,267,37
975,951,20,43,47,12
976,560,26,340,159,30
977,323,61,269,109,84
978,774,50,128,229,13
979,218,32,185,151,8
980,459,89,237,140,27
981,109,4,397,220,86
982,75,24,58,298,75
983,111,96,270,199,33
984,692,8,69,56,44
985,994,34,192,247,22
986,179,67,154,59,65
987,112,57,36,294,27
988,440,12,117,178,2
989,818,97,280,230,61
990,988,71,42,71,1
991,555,13,246,154,69
992,193,10,337,164,18
993,562,53,397,61,61
994,876,50,459,180,84
995,422,45,388,168,4
996,697,1,368,134,91
997,738,59,228,121,38
998,568,18,169,53,39
999,700,62,120,296,0
1000,100,49,15,257,26
